,imageId,task1,classnum
8168,14336,pants,1
8169,14337,outerwear,1
8170,14342,shoe,1
8171,14344,outerwear,1
8172,14345,dress,1
8173,14346,pants,1
8174,14347,shoe,1
8175,14348,dress,1
8176,14350,outerwear,1
8177,14351,dress,1
8178,14352,dress,1
8179,14353,dress,1
8180,14354,outerwear,1
8181,14362,outerwear,1
8182,14365,outerwear,1
8183,14366,pants,1
8184,14367,outerwear,1
8185,14369,dress,1
8186,14371,pants,1
8187,14374,outerwear,1
8188,14375,pants,1
8189,14377,outerwear,1
8190,14379,shoe,1
8191,14380,dress,1
8192,14381,pants,1
8193,14382,pants,1
8194,14385,dress,1
8195,14386,outerwear,1
8196,14387,dress,1
8197,14389,shoe,1
8198,14390,shoe,1
8199,14392,outerwear,1
8200,14394,dress,1
8201,14395,outerwear,1
8202,14397,outerwear,1
8203,14399,shoe,1
8204,14400,dress,1
8205,14403,pants,1
8206,14404,dress,1
8207,14409,outerwear,1
8208,14410,pants,1
8209,14412,outerwear,1
8210,14415,pants,1
8211,14417,outerwear,1
8212,14419,outerwear,1
8213,14421,outerwear,1
8214,14423,dress,1
8215,14424,outerwear,1
8216,14425,pants,1
8217,14426,outerwear,1
8218,14428,dress,1
8219,14431,pants,1
8220,14434,dress,1
8221,14435,dress,1
8222,14436,pants,1
8223,14437,outerwear,1
8224,14440,pants,1
8225,14445,dress,1
8226,14447,dress,1
8227,14448,pants,1
8228,14451,outerwear,1
8229,14453,pants,1
8230,14456,shoe,1
8231,14457,dress,1
8232,14463,dress,1
8233,14465,dress,1
8234,14466,dress,1
8235,14467,dress,1
8236,14470,shoe,1
8237,14471,pants,1
8238,14473,outerwear,1
8239,14474,pants,1
8240,14475,pants,1
8241,14476,dress,1
8242,14477,pants,1
8243,14479,shoe,1
8244,14481,dress,1
8245,14483,shoe,1
8246,14484,shoe,1
8247,14486,shoe,1
8248,14487,shoe,1
8249,14488,pants,1
8250,14489,dress,1
8251,14490,outerwear,1
8252,14493,shoe,1
8253,14494,dress,1
8254,14495,pants,1
8255,14496,outerwear,1
8256,14497,shoe,1
8257,14498,outerwear,1
8258,14499,dress,1
8259,14500,dress,1
8260,14502,dress,1
8261,14503,dress,1
8262,14504,dress,1
8263,14505,dress,1
8264,14506,pants,1
8265,14508,outerwear,1
8266,14509,dress,1
8267,14510,shoe,1
8268,14512,shoe,1
8269,14515,shoe,1
8270,14516,dress,1
8271,14517,pants,1
8272,14518,outerwear,1
8273,14521,shoe,1
8274,14522,shoe,1
8275,14524,outerwear,1
8276,14525,outerwear,1
8277,14527,dress,1
8278,14531,outerwear,1
8279,14532,pants,1
8280,14533,outerwear,1
8281,14535,shoe,1
8282,14538,shoe,1
8283,14540,outerwear,1
8284,14545,dress,1
8285,14547,pants,1
8286,14549,shoe,1
8287,14550,dress,1
8288,14554,outerwear,1
8289,14555,outerwear,1
8290,14556,shoe,1
8291,14557,pants,1
8292,14559,outerwear,1
8293,14560,dress,1
8294,14562,dress,1
8295,14565,pants,1
8296,14566,dress,1
8297,14573,outerwear,1
8298,14574,shoe,1
8299,14575,outerwear,1
8300,14578,dress,1
8301,14580,pants,1
8302,14582,outerwear,1
8303,14583,dress,1
8304,14586,shoe,1
8305,14587,shoe,1
8306,14588,outerwear,1
8307,14589,outerwear,1
8308,14590,dress,1
8309,14591,pants,1
8310,14592,dress,1
8311,14594,dress,1
8312,14596,dress,1
8313,14597,dress,1
8314,14599,dress,1
8315,14601,dress,1
8316,14603,pants,1
8317,14607,dress,1
8318,14611,outerwear,1
8319,14612,pants,1
8320,14614,shoe,1
8321,14615,outerwear,1
8322,14618,pants,1
8323,14620,outerwear,1
8324,14621,pants,1
8325,14622,outerwear,1
8326,14626,outerwear,1
8327,14627,outerwear,1
8328,14628,dress,1
8329,14630,dress,1
8330,14631,outerwear,1
8331,14632,dress,1
8332,14633,outerwear,1
8333,14639,pants,1
8334,14641,dress,1
8335,14643,shoe,1
8336,14644,dress,1
8337,14645,shoe,1
8338,14646,outerwear,1
8339,14647,shoe,1
8340,14648,shoe,1
8341,14649,dress,1
8342,14650,dress,1
8343,14655,pants,1
8344,14659,outerwear,1
8345,14660,dress,1
8346,14664,dress,1
8347,14665,outerwear,1
8348,14666,outerwear,1
8349,14669,pants,1
8350,14670,outerwear,1
8351,14671,outerwear,1
8352,14676,pants,1
8353,14677,dress,1
8354,14679,pants,1
8355,14681,shoe,1
8356,14684,shoe,1
8357,14685,dress,1
8358,14686,shoe,1
8359,14688,dress,1
8360,14689,pants,1
8361,14691,pants,1
8362,14692,dress,1
8363,14693,dress,1
8364,14694,dress,1
8365,14695,pants,1
8366,14697,shoe,1
8367,14700,dress,1
8368,14701,shoe,1
8369,14702,dress,1
8370,14703,outerwear,1
8371,14706,dress,1
8372,14707,dress,1
8373,14708,outerwear,1
8374,14710,pants,1
8375,14711,outerwear,1
8376,14714,outerwear,1
8377,14716,outerwear,1
8378,14720,pants,1
8379,14721,dress,1
8380,14722,dress,1
8381,14723,pants,1
8382,14725,outerwear,1
8383,14726,shoe,1
8384,14727,dress,1
8385,14728,shoe,1
8386,14732,outerwear,1
8387,14733,dress,1
8388,14734,dress,1
8389,14735,dress,1
8390,14736,dress,1
8391,14739,outerwear,1
8392,14742,outerwear,1
8393,14744,dress,1
8394,14747,dress,1
8395,14748,dress,1
8396,14749,pants,1
8397,14750,dress,1
8398,14751,outerwear,1
8399,14757,shoe,1
8400,14759,pants,1
8401,14760,dress,1
8402,14761,dress,1
8403,14762,outerwear,1
8404,14765,shoe,1
8405,14768,outerwear,1
8406,14772,outerwear,1
8407,14773,outerwear,1
8408,14775,pants,1
8409,14777,dress,1
8410,14778,pants,1
8411,14781,dress,1
8412,14785,dress,1
8413,14786,dress,1
8414,14795,outerwear,1
8415,14796,dress,1
8416,14797,outerwear,1
8417,14798,pants,1
8418,14799,outerwear,1
8419,14800,dress,1
8420,14801,outerwear,1
8421,14803,shoe,1
8422,14804,dress,1
8423,14806,shoe,1
8424,14807,outerwear,1
8425,14809,outerwear,1
8426,14810,pants,1
8427,14811,dress,1
8428,14812,pants,1
8429,14814,pants,1
8430,14815,dress,1
8431,14816,dress,1
8432,14817,shoe,1
8433,14818,dress,1
8434,14820,dress,1
8435,14825,outerwear,1
8436,14828,outerwear,1
8437,14829,shoe,1
8438,14831,outerwear,1
8439,14832,outerwear,1
8440,14833,outerwear,1
8441,14834,pants,1
8442,14835,shoe,1
8443,14837,dress,1
8444,14840,dress,1
8445,14841,dress,1
8446,14843,outerwear,1
8447,14846,dress,1
8448,14848,outerwear,1
8449,14850,dress,1
8450,14852,dress,1
8451,14854,outerwear,1
8452,14855,outerwear,1
8453,14856,outerwear,1
8454,14857,dress,1
8455,14860,dress,1
8456,14863,dress,1
8457,14864,outerwear,1
8458,14865,dress,1
8459,14866,pants,1
8460,14867,shoe,1
8461,14869,outerwear,1
8462,14870,dress,1
8463,14872,dress,1
8464,14873,dress,1
8465,14874,shoe,1
8466,14876,pants,1
8467,14877,pants,1
8468,14880,outerwear,1
8469,14881,shoe,1
8470,14882,shoe,1
8471,14885,pants,1
8472,14886,dress,1
8473,14887,outerwear,1
8474,14888,pants,1
8475,14889,dress,1
8476,14891,pants,1
8477,14892,shoe,1
8478,14893,pants,1
8479,14894,shoe,1
8480,14895,dress,1
8481,14896,pants,1
8482,14897,pants,1
8483,14898,pants,1
8484,14901,shoe,1
8485,14902,shoe,1
8486,14903,dress,1
8487,14905,outerwear,1
8488,14906,pants,1
8489,14907,outerwear,1
8490,14912,pants,1
8491,14913,pants,1
8492,14915,outerwear,1
8493,14921,shoe,1
8494,14923,dress,1
8495,14925,dress,1
8496,14926,dress,1
8497,14929,outerwear,1
8498,14930,dress,1
8499,14931,outerwear,1
8500,14932,outerwear,1
8501,14935,dress,1
8502,14936,pants,1
8503,14938,pants,1
8504,14939,shoe,1
8505,14941,dress,1
8506,14942,dress,1
8507,14943,pants,1
8508,14944,dress,1
8509,14945,outerwear,1
8510,14948,dress,1
8511,14949,dress,1
8512,14950,dress,1
8513,14951,outerwear,1
8514,14955,dress,1
8515,14956,dress,1
8516,14957,shoe,1
8517,14958,shoe,1
8518,14960,shoe,1
8519,14961,pants,1
8520,14963,dress,1
8521,14964,dress,1
8522,14965,outerwear,1
8523,14967,outerwear,1
8524,14968,outerwear,1
8525,14969,dress,1
8526,14970,dress,1
8527,14981,dress,1
8528,14982,outerwear,1
8529,14983,shoe,1
8530,14984,outerwear,1
8531,14986,pants,1
8532,14987,dress,1
8533,14990,dress,1
8534,14993,pants,1
8535,14994,shoe,1
8536,14995,outerwear,1
8537,14996,dress,1
8538,14997,dress,1
8539,14998,pants,1
8540,14999,shoe,1
8541,15001,outerwear,1
8542,15002,shoe,1
8543,15003,dress,1
8544,15005,dress,1
8545,15007,shoe,1
8546,15009,shoe,1
8547,15011,shoe,1
8548,15012,outerwear,1
8549,15014,dress,1
8550,15016,shoe,1
8551,15017,dress,1
8552,15018,pants,1
8553,15020,outerwear,1
8554,15022,dress,1
8555,15023,pants,1
8556,15024,dress,1
8557,15025,dress,1
8558,15028,dress,1
8559,15030,outerwear,1
8560,15031,dress,1
8561,15032,outerwear,1
8562,15033,outerwear,1
8563,15034,shoe,1
8564,15035,shoe,1
8565,15036,pants,1
8566,15038,pants,1
8567,15040,shoe,1
8568,15044,pants,1
8569,15046,dress,1
8570,15048,pants,1
8571,15049,outerwear,1
8572,15051,outerwear,1
8573,15057,outerwear,1
8574,15059,pants,1
8575,15060,shoe,1
8576,15061,pants,1
8577,15063,outerwear,1
8578,15064,dress,1
8579,15065,outerwear,1
8580,15067,dress,1
8581,15070,pants,1
8582,15071,outerwear,1
8583,15074,shoe,1
8584,15075,shoe,1
8585,15076,outerwear,1
8586,15077,pants,1
8587,15079,dress,1
8588,15080,dress,1
8589,15081,pants,1
8590,15082,outerwear,1
8591,15083,outerwear,1
8592,15084,dress,1
8593,15087,outerwear,1
8594,15089,pants,1
8595,15092,pants,1
8596,15094,shoe,1
8597,15096,dress,1
8598,15097,pants,1
8599,15098,outerwear,1
8600,15099,pants,1
8601,15100,shoe,1
8602,15101,outerwear,1
8603,15103,pants,1
8604,15104,shoe,1
8605,15106,shoe,1
8606,15108,shoe,1
8607,15109,dress,1
8608,15111,pants,1
8609,15113,outerwear,1
8610,15114,outerwear,1
8611,15118,dress,1
8612,15119,dress,1
8613,15121,shoe,1
8614,15122,outerwear,1
8615,15123,outerwear,1
8616,15124,outerwear,1
8617,15127,outerwear,1
8618,15128,outerwear,1
8619,15130,dress,1
8620,15133,pants,1
8621,15134,outerwear,1
8622,15137,shoe,1
8623,15138,shoe,1
8624,15139,outerwear,1
8625,15142,outerwear,1
8626,15143,pants,1
8627,15146,outerwear,1
8628,15149,pants,1
8629,15150,shoe,1
8630,15152,shoe,1
8631,15153,shoe,1
8632,15154,outerwear,1
8633,15155,outerwear,1
8634,15156,pants,1
8635,15157,outerwear,1
8636,15158,outerwear,1
8637,15159,outerwear,1
8638,15161,shoe,1
8639,15162,dress,1
8640,15164,shoe,1
8641,15165,dress,1
8642,15166,outerwear,1
8643,15167,pants,1
8644,15168,outerwear,1
8645,15170,pants,1
8646,15171,pants,1
8647,15172,shoe,1
8648,15175,outerwear,1
8649,15176,dress,1
8650,15177,shoe,1
8651,15179,shoe,1
8652,15181,outerwear,1
8653,15182,pants,1
8654,15184,outerwear,1
8655,15186,outerwear,1
8656,15187,shoe,1
8657,15188,shoe,1
8658,15189,outerwear,1
8659,15190,dress,1
8660,15192,shoe,1
8661,15195,outerwear,1
8662,15196,outerwear,1
8663,15199,dress,1
8664,15201,outerwear,1
8665,15205,pants,1
8666,15206,dress,1
8667,15208,outerwear,1
8668,15210,dress,1
8669,15211,pants,1
8670,15217,shoe,1
8671,15220,shoe,1
8672,15221,pants,1
8673,15224,shoe,1
8674,15225,dress,1
8675,15226,pants,1
8676,15231,dress,1
8677,15232,shoe,1
8678,15233,shoe,1
8679,15235,outerwear,1
8680,15236,pants,1
8681,15237,pants,1
8682,15242,outerwear,1
8683,15246,dress,1
8684,15247,dress,1
8685,15248,outerwear,1
8686,15249,dress,1
8687,15250,shoe,1
8688,15251,dress,1
8689,15257,outerwear,1
8690,15259,dress,1
8691,15260,shoe,1
8692,15265,shoe,1
8693,15266,pants,1
8694,15267,dress,1
8695,15272,pants,1
8696,15273,dress,1
8697,15276,dress,1
8698,15277,dress,1
8699,15278,dress,1
8700,15279,shoe,1
8701,15282,dress,1
8702,15283,outerwear,1
8703,15284,outerwear,1
8704,15285,pants,1
8705,15287,dress,1
8706,15288,pants,1
8707,15289,dress,1
8708,15290,outerwear,1
8709,15291,pants,1
8710,15292,pants,1
8711,15293,dress,1
8712,15294,dress,1
8713,15295,dress,1
8714,15298,pants,1
8715,15299,shoe,1
8716,15300,dress,1
8717,15301,pants,1
8718,15302,dress,1
8719,15303,dress,1
8720,15306,outerwear,1
8721,15307,shoe,1
8722,15313,pants,1
8723,15314,pants,1
8724,15315,outerwear,1
8725,15319,outerwear,1
8726,15321,dress,1
8727,15325,outerwear,1
8728,15327,dress,1
8729,15330,outerwear,1
8730,15331,outerwear,1
8731,15332,pants,1
8732,15334,shoe,1
8733,15335,pants,1
8734,15337,pants,1
8735,15339,dress,1
8736,15340,dress,1
8737,15341,outerwear,1
8738,15342,shoe,1
8739,15343,outerwear,1
8740,15344,dress,1
8741,15346,pants,1
8742,15348,outerwear,1
8743,15350,dress,1
8744,15352,dress,1
8745,15353,outerwear,1
8746,15354,shoe,1
8747,15355,dress,1
8748,15357,shoe,1
8749,15361,outerwear,1
8750,15362,dress,1
8751,15363,pants,1
8752,15364,outerwear,1
8753,15365,shoe,1
8754,15367,shoe,1
8755,15368,dress,1
8756,15370,pants,1
8757,15371,pants,1
8758,15373,outerwear,1
8759,15374,dress,1
8760,15375,shoe,1
8761,15378,dress,1
8762,15382,pants,1
8763,15383,dress,1
8764,15384,outerwear,1
8765,15386,dress,1
8766,15388,outerwear,1
8767,15391,outerwear,1
8768,15392,dress,1
8769,15393,outerwear,1
8770,15394,pants,1
8771,15395,outerwear,1
8772,15396,dress,1
8773,15397,outerwear,1
8774,15398,pants,1
8775,15399,dress,1
8776,15400,dress,1
8777,15401,outerwear,1
8778,15402,outerwear,1
8779,15403,pants,1
8780,15404,pants,1
8781,15405,outerwear,1
8782,15406,outerwear,1
8783,15409,pants,1
8784,15410,dress,1
8785,15413,shoe,1
8786,15414,dress,1
8787,15416,dress,1
8788,15418,dress,1
8789,15419,outerwear,1
8790,15420,pants,1
8791,15421,outerwear,1
8792,15423,dress,1
8793,15425,outerwear,1
8794,15426,shoe,1
8795,15429,outerwear,1
8796,15430,outerwear,1
8797,15431,outerwear,1
8798,15432,shoe,1
8799,15433,pants,1
8800,15434,pants,1
8801,15435,shoe,1
8802,15437,outerwear,1
8803,15438,outerwear,1
8804,15439,shoe,1
8805,15440,pants,1
8806,15442,dress,1
8807,15443,pants,1
8808,15444,dress,1
8809,15445,outerwear,1
8810,15446,shoe,1
8811,15447,dress,1
8812,15448,shoe,1
8813,15449,dress,1
8814,15450,dress,1
8815,15452,outerwear,1
8816,15453,dress,1
8817,15454,pants,1
8818,15456,dress,1
8819,15457,pants,1
8820,15459,dress,1
8821,15460,shoe,1
8822,15462,pants,1
8823,15463,shoe,1
8824,15464,pants,1
8825,15465,outerwear,1
8826,15467,outerwear,1
8827,15469,pants,1
8828,15470,outerwear,1
8829,15471,dress,1
8830,15473,pants,1
8831,15474,dress,1
8832,15476,pants,1
8833,15480,outerwear,1
8834,15481,pants,1
8835,15482,shoe,1
8836,15483,dress,1
8837,15484,pants,1
8838,15489,outerwear,1
8839,15491,dress,1
8840,15493,shoe,1
8841,15494,dress,1
8842,15497,shoe,1
8843,15498,dress,1
8844,15499,dress,1
8845,15500,outerwear,1
8846,15506,outerwear,1
8847,15507,dress,1
8848,15510,outerwear,1
8849,15512,dress,1
8850,15516,dress,1
8851,15519,pants,1
8852,15520,dress,1
8853,15522,dress,1
8854,15527,dress,1
8855,15528,shoe,1
8856,15529,shoe,1
8857,15530,dress,1
8858,15531,dress,1
8859,15533,pants,1
8860,15534,dress,1
8861,15536,shoe,1
8862,15538,outerwear,1
8863,15539,pants,1
8864,15540,pants,1
8865,15543,pants,1
8866,15544,pants,1
8867,15545,shoe,1
8868,15547,shoe,1
8869,15549,outerwear,1
8870,15550,outerwear,1
8871,15551,dress,1
8872,15552,outerwear,1
8873,15553,outerwear,1
8874,15558,shoe,1
8875,15559,outerwear,1
8876,15560,dress,1
8877,15562,pants,1
8878,15563,outerwear,1
8879,15565,pants,1
8880,15569,pants,1
8881,15570,dress,1
8882,15571,dress,1
8883,15572,outerwear,1
8884,15573,dress,1
8885,15576,outerwear,1
8886,15577,dress,1
8887,15578,pants,1
8888,15579,pants,1
8889,15580,outerwear,1
8890,15583,pants,1
8891,15587,dress,1
8892,15588,pants,1
8893,15591,shoe,1
8894,15593,shoe,1
8895,15594,dress,1
8896,15595,dress,1
8897,15597,pants,1
8898,15598,outerwear,1
8899,15599,dress,1
8900,15600,pants,1
8901,15601,dress,2
8902,15601,outerwear,2
8903,15605,shoe,1
8904,15606,outerwear,1
8905,15607,dress,1
8906,15610,outerwear,1
8907,15611,pants,1
8908,15612,outerwear,1
8909,15613,outerwear,1
8910,15617,outerwear,1
8911,15618,dress,1
8912,15623,pants,1
8913,15624,outerwear,1
8914,15627,pants,1
8915,15629,dress,1
8916,15630,dress,1
8917,15632,dress,1
8918,15634,outerwear,1
8919,15635,outerwear,1
8920,15636,dress,1
8921,15641,dress,1
8922,15642,dress,1
8923,15643,shoe,1
8924,15644,dress,1
8925,15648,pants,1
8926,15649,outerwear,1
8927,15651,dress,1
8928,15652,dress,1
8929,15653,outerwear,1
8930,15655,shoe,1
8931,15657,dress,1
8932,15661,outerwear,1
8933,15662,dress,1
8934,15663,dress,1
8935,15664,pants,1
8936,15665,dress,1
8937,15666,pants,1
8938,15667,dress,1
8939,15668,outerwear,1
8940,15672,pants,1
8941,15676,shoe,1
8942,15678,outerwear,1
8943,15680,pants,1
8944,15683,outerwear,1
8945,15687,outerwear,1
8946,15688,dress,1
8947,15689,shoe,1
8948,15690,shoe,1
8949,15691,shoe,1
8950,15693,outerwear,1
8951,15694,shoe,1
8952,15696,pants,1
8953,15698,shoe,1
8954,15699,dress,1
8955,15700,dress,1
8956,15703,outerwear,1
8957,15704,pants,1
8958,15705,shoe,1
8959,15708,dress,1
8960,15709,pants,1
8961,15710,dress,1
8962,15711,dress,1
8963,15713,dress,1
8964,15714,shoe,1
8965,15715,outerwear,1
8966,15717,shoe,1
8967,15718,dress,1
8968,15723,outerwear,1
8969,15724,outerwear,1
8970,15726,outerwear,1
8971,15727,outerwear,1
8972,15728,outerwear,1
8973,15729,dress,1
8974,15733,outerwear,1
8975,15738,dress,1
8976,15739,outerwear,1
8977,15741,shoe,1
8978,15742,dress,1
8979,15746,shoe,1
8980,15748,dress,1
8981,15751,outerwear,1
8982,15752,shoe,1
8983,15753,dress,1
8984,15755,pants,1
8985,15756,outerwear,1
8986,15759,shoe,1
8987,15760,shoe,1
8988,15762,dress,1
8989,15763,dress,1
8990,15764,shoe,1
8991,15766,dress,1
8992,15767,pants,1
8993,15768,outerwear,1
8994,15770,dress,1
8995,15773,shoe,1
8996,15774,shoe,1
8997,15775,dress,1
8998,15776,outerwear,1
8999,15777,pants,1
9000,15778,shoe,1
9001,15779,pants,1
9002,15781,outerwear,1
9003,15782,dress,1
9004,15783,outerwear,1
9005,15784,dress,1
9006,15785,pants,1
9007,15786,pants,1
9008,15787,outerwear,1
9009,15790,outerwear,1
9010,15792,outerwear,1
9011,15793,shoe,1
9012,15794,dress,1
9013,15795,outerwear,1
9014,15796,dress,1
9015,15797,shoe,1
9016,15798,shoe,1
9017,15800,pants,1
9018,15801,dress,1
9019,15804,dress,1
9020,15807,dress,1
9021,15808,pants,1
9022,15809,outerwear,1
9023,15810,pants,1
9024,15811,outerwear,1
9025,15813,outerwear,1
9026,15814,shoe,1
9027,15815,outerwear,1
9028,15817,pants,1
9029,15820,dress,1
9030,15822,outerwear,1
9031,15823,dress,1
9032,15825,outerwear,1
9033,15827,dress,1
9034,15829,outerwear,1
9035,15830,dress,1
9036,15833,shoe,1
9037,15834,outerwear,1
9038,15839,dress,1
9039,15840,shoe,1
9040,15841,pants,1
9041,15842,dress,1
9042,15843,dress,1
9043,15844,dress,1
9044,15845,dress,1
9045,15850,dress,1
9046,15852,pants,1
9047,15853,pants,1
9048,15856,dress,1
9049,15858,dress,1
9050,15859,dress,1
9051,15860,pants,1
9052,15861,dress,1
9053,15863,dress,1
9054,15867,pants,1
9055,15869,dress,1
9056,15871,outerwear,1
9057,15872,outerwear,1
9058,15873,dress,1
9059,15874,dress,1
9060,15876,shoe,1
9061,15877,outerwear,1
9062,15878,outerwear,1
9063,15880,outerwear,1
9064,15881,dress,1
9065,15883,pants,1
9066,15884,outerwear,1
9067,15885,dress,1
9068,15886,pants,1
9069,15887,outerwear,1
9070,15889,shoe,1
9071,15891,shoe,1
9072,15892,dress,1
9073,15893,shoe,1
9074,15895,shoe,1
9075,15896,outerwear,1
9076,15897,dress,1
9077,15898,pants,1
9078,15901,outerwear,1
9079,15902,outerwear,1
9080,15904,dress,1
9081,15905,shoe,1
9082,15906,pants,1
9083,15909,pants,1
9084,15911,dress,1
9085,15916,pants,1
9086,15918,dress,1
9087,15920,shoe,1
9088,15922,outerwear,1
9089,15923,outerwear,1
9090,15924,outerwear,1
9091,15927,pants,1
9092,15928,dress,1
9093,15929,shoe,1
9094,15930,shoe,1
9095,15934,outerwear,1
9096,15937,shoe,1
9097,15940,outerwear,1
9098,15941,outerwear,1
9099,15943,dress,1
9100,15944,dress,1
9101,15947,outerwear,1
9102,15948,dress,1
9103,15951,outerwear,1
9104,15953,pants,1
9105,15957,shoe,1
9106,15960,outerwear,1
9107,15961,outerwear,1
9108,15962,dress,1
9109,15963,dress,1
9110,15964,dress,1
9111,15965,outerwear,1
9112,15967,dress,1
9113,15968,outerwear,1
9114,15969,pants,1
9115,15971,dress,1
9116,15972,dress,1
9117,15973,outerwear,1
9118,15975,shoe,1
9119,15979,pants,1
9120,15980,dress,1
9121,15981,outerwear,1
9122,15982,shoe,1
9123,15984,dress,1
9124,15985,dress,1
9125,15989,outerwear,1
9126,15991,shoe,1
9127,15992,dress,1
9128,15993,outerwear,1
9129,15994,outerwear,1
9130,15995,dress,1
9131,15996,dress,1
9132,15997,shoe,1
9133,15998,pants,1
9134,15999,outerwear,1
9135,16000,shoe,1
9136,16001,outerwear,1
9137,16002,outerwear,1
9138,16003,dress,1
9139,16004,outerwear,1
9140,16005,dress,1
9141,16007,pants,1
9142,16009,outerwear,1
9143,16010,pants,1
9144,16012,dress,1
9145,16013,shoe,1
9146,16014,pants,1
9147,16019,pants,1
9148,16022,dress,1
9149,16023,dress,1
9150,16024,shoe,1
9151,16026,pants,1
9152,16028,outerwear,1
9153,16029,dress,1
9154,16030,pants,1
9155,16032,dress,1
9156,16035,outerwear,1
9157,16043,dress,1
9158,16046,dress,1
9159,16048,dress,1
9160,16050,shoe,1
9161,16055,shoe,1
9162,16056,outerwear,1
9163,16058,pants,1
9164,16059,dress,1
9165,16061,pants,1
9166,16063,dress,1
9167,16064,dress,1
9168,16065,dress,1
9169,16066,shoe,1
9170,16067,pants,1
9171,16068,outerwear,1
9172,16069,dress,1
9173,16070,outerwear,1
9174,16073,dress,1
9175,16074,dress,1
9176,16075,pants,1
9177,16076,shoe,1
9178,16078,dress,1
9179,16079,shoe,1
9180,16080,dress,1
9181,16081,outerwear,1
9182,16082,outerwear,1
9183,16084,dress,1
9184,16085,shoe,1
9185,16087,shoe,1
9186,16092,pants,1
9187,16095,pants,1
9188,16097,dress,1
9189,16101,dress,1
9190,16102,outerwear,1
9191,16104,dress,1
9192,16106,outerwear,1
9193,16107,outerwear,1
9194,16108,dress,1
9195,16109,pants,1
9196,16110,shoe,1
9197,16111,pants,1
9198,16114,shoe,1
9199,16115,pants,1
9200,16116,outerwear,1
9201,16117,pants,1
9202,16118,dress,1
9203,16119,dress,1
9204,16120,pants,1
9205,16121,outerwear,1
9206,16123,outerwear,1
9207,16124,dress,1
9208,16125,outerwear,1
9209,16126,dress,1
9210,16127,outerwear,1
9211,16130,pants,1
9212,16131,dress,1
9213,16132,outerwear,1
9214,16133,outerwear,1
9215,16134,outerwear,1
9216,16138,pants,1
9217,16141,outerwear,1
9218,16142,shoe,1
9219,16144,outerwear,1
9220,16147,dress,1
9221,16148,dress,1
9222,16150,dress,1
9223,16151,dress,1
9224,16152,outerwear,1
9225,16153,dress,1
9226,16154,pants,1
9227,16157,pants,1
9228,16159,shoe,1
9229,16160,shoe,1
9230,16163,dress,1
9231,16166,dress,1
9232,16167,dress,1
9233,16169,outerwear,1
9234,16170,dress,1
9235,16175,pants,1
